image,num_faces,gpu_upload_ms,gpu_gray_ms,gpu_download_ms,face_detect_ms,landmarks_ms,save_ms,total_ms
lfw-deepfunneled/lfw-deepfunneled/Mohammed_Dahlan/Mohammed_Dahlan_0001.jpg,2,3.14513,0.051239,0.792782,10.1121,20.3229,49.8694,84.2937
lfw-deepfunneled/lfw-deepfunneled/Gordon_Brown/Gordon_Brown_0001.jpg,1,1.57641,0.047245,1.15563,10.7688,9.91235,39.7991,63.2594
lfw-deepfunneled/lfw-deepfunneled/Emma_Watson/Emma_Watson_0001.jpg,1,2.2846,0.053116,1.01988,9.64888,10.4223,25.4752,48.904
lfw-deepfunneled/lfw-deepfunneled/Bob_Colvin/Bob_Colvin_0002.jpg,1,1.71089,0.051706,0.927681,13.5511,7.01813,46.5174,69.7768
lfw-deepfunneled/lfw-deepfunneled/Morris_Dees/Morris_Dees_0001.jpg,1,1.60808,0.051173,1.06,11.4277,6.72127,58.8256,79.6938
lfw-deepfunneled/lfw-deepfunneled/Serena_Williams/Serena_Williams_0006.jpg,1,3.27988,0.062748,1.01263,6.49917,9.86264,6.62535,27.3424
lfw-deepfunneled/lfw-deepfunneled/Martha_Lucia_Ramirez/Martha_Lucia_Ramirez_0003.jpg,2,1.74967,0.052807,0.988744,14.2275,19.8518,5.84765,42.7181
lfw-deepfunneled/lfw-deepfunneled/Christine_Baumgartner/Christine_Baumgartner_0002.jpg,1,2.18887,0.052611,1.08044,6.58577,11.7652,5.3281,27.001
lfw-deepfunneled/lfw-deepfunneled/Scott_Hamilton/Scott_Hamilton_0001.jpg,1,1.72449,0.057289,1.18587,17.3368,10.23,11.4968,42.0312
lfw-deepfunneled/lfw-deepfunneled/Vojislav_Kostunica/Vojislav_Kostunica_0004.jpg,1,1.69382,0.054484,1.15707,9.20039,9.99134,8.65097,30.7481
lfw-deepfunneled/lfw-deepfunneled/Tom_Craddick/Tom_Craddick_0001.jpg,2,1.70164,0.05638,1.07576,10.9918,19.9342,43.778,77.5378
lfw-deepfunneled/lfw-deepfunneled/Curtis_Strange/Curtis_Strange_0001.jpg,1,2.37745,0.051941,1.11061,9.71482,10.0187,40.9744,64.2479
lfw-deepfunneled/lfw-deepfunneled/Dorothy_Loudon/Dorothy_Loudon_0001.jpg,1,27.0367,0.048005,1.02061,13.1461,6.37458,48.9754,96.6013
lfw-deepfunneled/lfw-deepfunneled/Robinson_Stevenin/Robinson_Stevenin_0002.jpg,1,12.7563,0.05115,1.12913,11.9481,10.0656,52.8567,88.807
lfw-deepfunneled/lfw-deepfunneled/Ray_Evernham/Ray_Evernham_0001.jpg,1,2.04588,0.064313,0.94035,11.7789,10.619,22.0153,47.4637
lfw-deepfunneled/lfw-deepfunneled/Nikki_Reed/Nikki_Reed_0001.jpg,2,26.799,0.056785,0.931142,12.208,19.77,11.4724,71.2374
lfw-deepfunneled/lfw-deepfunneled/Jacques_Chirac/Jacques_Chirac_0023.jpg,1,1.17917,0.052369,0.948485,14.3761,10.1794,40.3502,67.0857
lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0108.jpg,1,0.855854,0.060259,1.12507,11.2417,6.48656,10.5601,30.3295
lfw-deepfunneled/lfw-deepfunneled/John_Anderson/John_Anderson_0001.jpg,1,1.6753,0.055855,1.17162,12.9505,9.9475,25.0384,50.8392
lfw-deepfunneled/lfw-deepfunneled/Salma_Hayek/Salma_Hayek_0003.jpg,1,60.8798,0.053309,0.968708,11.1985,9.87144,5.88399,88.8558
lfw-deepfunneled/lfw-deepfunneled/Art_Cooper/Art_Cooper_0001.jpg,2,1.69019,0.052066,0.974552,14.0893,20.0877,35.102,71.9959
lfw-deepfunneled/lfw-deepfunneled/Greg_Kinnear/Greg_Kinnear_0001.jpg,2,1.5819,0.050759,1.18044,15.8765,22.1124,60.5671,101.369
lfw-deepfunneled/lfw-deepfunneled/Peter_Mullan/Peter_Mullan_0001.jpg,1,2.70525,0.052215,0.954766,14.0671,6.19713,39.7407,63.7171
lfw-deepfunneled/lfw-deepfunneled/James_Blake/James_Blake_0011.jpg,1,45.107,0.064954,1.41465,11.4072,10.0631,19.8313,87.8883
lfw-deepfunneled/lfw-deepfunneled/David_Millar/David_Millar_0001.jpg,1,1.61383,0.054954,1.12213,11.2486,17.5807,53.4229,85.0431
lfw-deepfunneled/lfw-deepfunneled/Rudolph_Giuliani/Rudolph_Giuliani_0001.jpg,1,7.11828,0.051876,1.04849,11.9501,10.0246,11.491,41.6844
lfw-deepfunneled/lfw-deepfunneled/Gerry_Adams/Gerry_Adams_0004.jpg,2,2.77522,0.054714,0.944408,12.4396,19.9369,47.6955,83.8463
lfw-deepfunneled/lfw-deepfunneled/Bill_Clinton/Bill_Clinton_0027.jpg,1,0.871642,0.052017,1.15394,11.305,6.42021,49.4096,69.2124
lfw-deepfunneled/lfw-deepfunneled/Omar_Khan_Sharif/Omar_Khan_Sharif_0001.jpg,1,13.9601,0.055428,6.74844,12.7652,6.38232,26.0276,65.939
lfw-deepfunneled/lfw-deepfunneled/Dominick_Dunne/Dominick_Dunne_0001.jpg,1,2.4687,0.05206,1.12831,15.9647,10.0828,48.766,78.4626
lfw-deepfunneled/lfw-deepfunneled/Tassos_Papadopoulos/Tassos_Papadopoulos_0001.jpg,2,0.805923,0.053006,1.37633,13.1321,12.6093,23.794,51.7706
lfw-deepfunneled/lfw-deepfunneled/Ray_Romano/Ray_Romano_0002.jpg,1,1.89163,0.053737,2.65949,13.8294,10.0396,63.5103,91.9841
lfw-deepfunneled/lfw-deepfunneled/Tiger_Woods/Tiger_Woods_0011.jpg,1,1.22724,0.063888,1.45162,8.65438,9.98711,9.9739,31.3581
lfw-deepfunneled/lfw-deepfunneled/Jacqueline_Gold/Jacqueline_Gold_0001.jpg,1,2.11327,0.052055,1.12127,9.93845,9.98881,14.364,37.5779
lfw-deepfunneled/lfw-deepfunneled/Ron_Dittemore/Ron_Dittemore_0005.jpg,1,2.25818,0.054316,1.15065,13.8879,9.90507,9.1817,36.4378
lfw-deepfunneled/lfw-deepfunneled/Princess_Anne/Princess_Anne_0001.jpg,1,39.71,0.065058,1.18097,9.09742,10.0853,29.8465,89.9853
lfw-deepfunneled/lfw-deepfunneled/Susan_Collins/Susan_Collins_0002.jpg,1,1.54745,0.054162,1.57559,10.6571,6.24749,46.7901,66.8719
lfw-deepfunneled/lfw-deepfunneled/Oscar_De_La_Hoya/Oscar_De_La_Hoya_0001.jpg,1,1.43448,0.039836,1.17728,14.2147,6.69227,49.9657,73.5242
lfw-deepfunneled/lfw-deepfunneled/Ashraf_Ghani/Ashraf_Ghani_0001.jpg,1,2.50706,0.053632,1.1854,14.5037,11.9733,5.44825,35.6713
lfw-deepfunneled/lfw-deepfunneled/John_Kerry/John_Kerry_0004.jpg,1,1.59978,0.050224,1.16336,12.743,10.1216,49.1951,74.873
lfw-deepfunneled/lfw-deepfunneled/Timothy_Coughlin/Timothy_Coughlin_0001.jpg,1,19.4415,0.13298,0.942701,11.1809,6.3962,26.0937,64.1879
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0186.jpg,2,0.809301,0.050452,1.14714,13.216,20.5936,17.0881,52.9047
lfw-deepfunneled/lfw-deepfunneled/Derek_Bond/Derek_Bond_0001.jpg,1,1.67258,0.053566,1.10882,10.1339,10.3679,56.7271,80.0639
lfw-deepfunneled/lfw-deepfunneled/Tom_Schnackenberg/Tom_Schnackenberg_0001.jpg,1,43.9947,0.03795,1.01648,10.7676,7.12877,45.6694,108.615
lfw-deepfunneled/lfw-deepfunneled/Nick_Nolte/Nick_Nolte_0004.jpg,1,2.73654,0.049893,1.11044,11.7981,8.18726,48.8336,72.7158
lfw-deepfunneled/lfw-deepfunneled/Christian_Longo/Christian_Longo_0002.jpg,1,1.58356,0.057461,1.33952,12.4815,10.0954,6.26789,31.8253
lfw-deepfunneled/lfw-deepfunneled/Phil_Bennett/Phil_Bennett_0001.jpg,1,36.9862,0.04408,1.51043,13.3372,6.24833,15.3063,73.4326
lfw-deepfunneled/lfw-deepfunneled/Juanes/Juanes_0003.jpg,1,4.11129,0.056989,1.4589,10.5311,10.1405,31.8538,58.1526
lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0002.jpg,1,27.7773,0.04623,1.23431,11.0442,22.7039,38.5429,101.349
lfw-deepfunneled/lfw-deepfunneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0002.jpg,1,1.64839,0.054457,1.10023,7.16924,9.96305,27.9132,47.8485
lfw-deepfunneled/lfw-deepfunneled/Jeff_George/Jeff_George_0001.jpg,1,1.84559,0.055069,1.05683,15.3521,10.1105,8.44717,36.8672
lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0080.jpg,1,0.950344,0.054659,1.14657,15.754,10.0657,26.943,54.9143
lfw-deepfunneled/lfw-deepfunneled/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0035.jpg,1,1.64608,0.053058,1.18837,13.4465,10.6027,8.11502,35.0517
lfw-deepfunneled/lfw-deepfunneled/Amber_Tamblyn/Amber_Tamblyn_0002.jpg,1,2.71147,0.055135,1.17444,12.4969,9.94296,41.7672,68.1481
lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0030.jpg,1,1.76992,0.054377,4.25027,12.276,10.4032,42.7313,71.485
lfw-deepfunneled/lfw-deepfunneled/Lee_Chang-dong/Lee_Chang-dong_0001.jpg,1,1.666,0.05656,0.942324,15.1186,10.3957,91.1529,119.332
lfw-deepfunneled/lfw-deepfunneled/Marion_Barry/Marion_Barry_0001.jpg,3,1.64661,0.050691,1.23795,16.4526,29.5562,14.3315,63.2756
lfw-deepfunneled/lfw-deepfunneled/Norah_Jones/Norah_Jones_0003.jpg,1,6.20396,0.040154,1.46064,12.1772,9.92246,46.6729,76.4773
lfw-deepfunneled/lfw-deepfunneled/Elizabeth_Dole/Elizabeth_Dole_0002.jpg,1,9.77984,0.054853,1.35556,7.78592,10.2402,21.4976,50.714
lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0101.jpg,2,3.94487,0.039541,1.02626,11.7322,19.7848,40.892,77.4197
lfw-deepfunneled/lfw-deepfunneled/Alvaro_Uribe/Alvaro_Uribe_0031.jpg,1,57.4191,0.041521,3.11979,10.5409,10.4512,59.2256,140.798
lfw-deepfunneled/lfw-deepfunneled/Kim_Ryong-sung/Kim_Ryong-sung_0004.jpg,1,1.50626,0.052046,1.23269,15.3279,7.90402,5.68024,31.7031
lfw-deepfunneled/lfw-deepfunneled/Vincent_Cianci_Jr/Vincent_Cianci_Jr_0001.jpg,1,21.2789,0.0375,0.967106,15.4337,8.67627,41.9612,88.3547
lfw-deepfunneled/lfw-deepfunneled/Clay_Aiken/Clay_Aiken_0002.jpg,1,1.71788,0.051283,2.95455,13.4607,18.5509,47.3044,84.0397
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0069.jpg,1,0.875474,0.053148,1.23301,14.7903,7.33217,50.4031,74.6872
lfw-deepfunneled/lfw-deepfunneled/James_Phelps/James_Phelps_0001.jpg,3,1.65035,0.041298,2.48821,15.1366,30.5176,55.0309,104.865
lfw-deepfunneled/lfw-deepfunneled/Kate_Richardson/Kate_Richardson_0001.jpg,1,40.2265,0.063625,1.06685,13.1161,6.67942,104.814,165.966
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0185.jpg,1,0.851893,0.051982,1.62296,14.3847,9.99807,6.80234,33.7119
lfw-deepfunneled/lfw-deepfunneled/Mike_Montgomery/Mike_Montgomery_0001.jpg,1,1.65348,0.055034,1.18097,14.8875,10.2564,8.26614,36.2996
lfw-deepfunneled/lfw-deepfunneled/Ariel_Sharon/Ariel_Sharon_0054.jpg,1,2.19796,0.051747,1.11902,7.66317,10.0291,6.73191,27.7929
lfw-deepfunneled/lfw-deepfunneled/Venus_Williams/Venus_Williams_0004.jpg,1,1.00535,0.052699,1.15542,8.35841,10.0431,8.60958,29.2245
lfw-deepfunneled/lfw-deepfunneled/Billy_Crystal/Billy_Crystal_0005.jpg,2,1.58838,0.054038,1.13904,12.7466,19.9918,46.0228,81.5428
lfw-deepfunneled/lfw-deepfunneled/William_Ford_Jr/William_Ford_Jr_0006.jpg,2,7.13386,0.067,1.41051,19.9168,20.208,16.639,65.3752
lfw-deepfunneled/lfw-deepfunneled/James_Robertson_Jr/James_Robertson_Jr_0001.jpg,1,4.0549,0.052207,3.39478,10.7634,6.90066,43.1874,68.3534
lfw-deepfunneled/lfw-deepfunneled/Pedro_Solbes/Pedro_Solbes_0004.jpg,1,1.71077,0.06511,1.16184,8.82147,9.91076,10.9064,32.5763
lfw-deepfunneled/lfw-deepfunneled/Andrew_Firestone/Andrew_Firestone_0001.jpg,1,1.62985,0.069052,1.00677,19.132,10.0025,52.7908,84.631
lfw-deepfunneled/lfw-deepfunneled/Julian_Battle/Julian_Battle_0001.jpg,1,3.01438,0.068341,1.41867,7.59437,10.049,6.04588,28.1906
lfw-deepfunneled/lfw-deepfunneled/Thomas_OBrien/Thomas_OBrien_0007.jpg,1,1.6868,0.053718,1.40218,11.736,10.461,60.9895,86.3292
lfw-deepfunneled/lfw-deepfunneled/Sue_Johnston/Sue_Johnston_0001.jpg,2,1.61429,0.052476,1.31713,18.483,19.9561,36.2537,77.6766
lfw-deepfunneled/lfw-deepfunneled/Alison_Krauss/Alison_Krauss_0001.jpg,1,1.74283,0.052189,1.11117,10.5732,10.0867,6.24061,29.8066
lfw-deepfunneled/lfw-deepfunneled/Jean_Chretien/Jean_Chretien_0046.jpg,1,30.8087,0.051665,1.04585,8.93714,10.0741,49.1193,100.037
lfw-deepfunneled/lfw-deepfunneled/Marisol_Martinez_Sambran/Marisol_Martinez_Sambran_0001.jpg,1,1.66061,0.051192,3.13086,11.2668,9.88997,16.0038,42.0033
lfw-deepfunneled/lfw-deepfunneled/Vladimir_Putin/Vladimir_Putin_0024.jpg,1,1.69397,0.055642,0.90825,18.3055,10.1329,47.092,78.1883
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0215.jpg,1,0.890224,0.065099,1.44373,13.4489,10.6639,6.79917,33.311
lfw-deepfunneled/lfw-deepfunneled/Barbra_Streisand/Barbra_Streisand_0002.jpg,1,2.36408,0.057899,1.42198,12.4486,9.9784,25.0648,51.3358
lfw-deepfunneled/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0013.jpg,1,45.4295,0.056628,1.20219,7.83992,10.0375,46.6434,111.209
lfw-deepfunneled/lfw-deepfunneled/Sergio_Garcia/Sergio_Garcia_0002.jpg,1,37.0297,0.049548,1.22644,11.2425,10.1083,31.5524,91.2089
lfw-deepfunneled/lfw-deepfunneled/Askar_Akayev/Askar_Akayev_0001.jpg,3,1.44775,0.046887,1.47455,12.3076,38.5129,60.6691,114.459
lfw-deepfunneled/lfw-deepfunneled/Princess_Caroline/Princess_Caroline_0005.jpg,1,2.01624,0.066617,1.07771,6.83743,6.31377,7.0349,23.3467
lfw-deepfunneled/lfw-deepfunneled/David_Beckham/David_Beckham_0001.jpg,1,1.3212,0.038053,3.26734,9.18295,10.2258,19.4863,43.5217
lfw-deepfunneled/lfw-deepfunneled/Carlos_Arroyo/Carlos_Arroyo_0001.jpg,2,1.62748,0.052148,1.17643,14.8056,29.6032,60.0364,107.301
lfw-deepfunneled/lfw-deepfunneled/LeBron_James/LeBron_James_0005.jpg,1,1.92491,0.064452,1.09683,12.5723,10.1609,4.34586,30.1652
lfw-deepfunneled/lfw-deepfunneled/Don_Matthews/Don_Matthews_0001.jpg,1,1.68217,0.042724,2.05772,8.29685,9.94364,30.2565,52.2796
lfw-deepfunneled/lfw-deepfunneled/Hans_Blix/Hans_Blix_0037.jpg,2,34.8388,0.061174,0.999263,6.53901,19.9809,48.6307,111.05
lfw-deepfunneled/lfw-deepfunneled/Gianna_Angelopoulos-Daskalaki/Gianna_Angelopoulos-Daskalaki_0003.jpg,1,2.185,0.053371,0.9551,15.3707,9.88013,7.82861,36.2729
lfw-deepfunneled/lfw-deepfunneled/David_Sousa/David_Sousa_0001.jpg,1,34.4521,0.066709,0.816072,16.3797,10.0854,6.75194,68.552
lfw-deepfunneled/lfw-deepfunneled/Sadie_Frost/Sadie_Frost_0003.jpg,1,19.3159,0.05159,0.972403,18.4293,9.99898,34.0748,82.843
lfw-deepfunneled/lfw-deepfunneled/Joe_Metz/Joe_Metz_0001.jpg,1,2.46396,0.052811,1.3022,9.80632,10.1888,27.7471,51.5612
lfw-deepfunneled/lfw-deepfunneled/Carlos_Moya/Carlos_Moya_0008.jpg,1,1.71589,0.047141,1.14052,11.7857,6.68898,47.3147,68.6929
lfw-deepfunneled/lfw-deepfunneled/Eduard_Shevardnadze/Eduard_Shevardnadze_0002.jpg,2,2.14268,0.053392,2.40583,8.33723,20.0438,43.374,76.3569
lfw-deepfunneled/lfw-deepfunneled/Carol_Niedermayer/Carol_Niedermayer_0001.jpg,1,32.6402,0.05154,1.23061,11.619,9.9837,10.4967,66.0218
lfw-deepfunneled/lfw-deepfunneled/Brendan_Gaughan/Brendan_Gaughan_0001.jpg,1,1.7121,0.053789,1.19613,10.2442,9.88575,7.4066,30.4985
lfw-deepfunneled/lfw-deepfunneled/Meryl_Streep/Meryl_Streep_0008.jpg,1,0.830736,0.051967,1.08723,8.3831,10.2595,20.4873,41.0999
lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0201.jpg,1,14.3685,0.055016,1.20676,13.7259,8.33305,17.0375,54.7267
lfw-deepfunneled/lfw-deepfunneled/Beatriz_Merino/Beatriz_Merino_0001.jpg,1,2.15297,0.039507,1.11061,9.48002,9.97824,37.5328,60.2941
lfw-deepfunneled/lfw-deepfunneled/Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0011.jpg,1,1.76819,0.039437,1.24633,13.5718,14.0553,51.0552,81.7363
lfw-deepfunneled/lfw-deepfunneled/Salma_Hayek/Salma_Hayek_0010.jpg,1,0.998279,0.040784,1.29437,13.1297,10.8785,8.84142,35.183
lfw-deepfunneled/lfw-deepfunneled/Roger_Federer/Roger_Federer_0005.jpg,1,1.70374,0.056261,1.11051,9.89199,10.331,37.8643,60.9578
lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0016.jpg,2,20.8865,0.084467,1.18487,22.5351,20.3839,53.0008,118.076
lfw-deepfunneled/lfw-deepfunneled/Jerome_Jenkins/Jerome_Jenkins_0001.jpg,1,1.81527,0.058831,1.15824,9.19374,10.1091,47.157,69.4922
lfw-deepfunneled/lfw-deepfunneled/Mike_Krzyzewski/Mike_Krzyzewski_0005.jpg,1,1.65003,0.055661,0.943809,16.3953,10.0845,40.7866,69.9159
lfw-deepfunneled/lfw-deepfunneled/Jean_Charest/Jean_Charest_0016.jpg,1,39.7759,0.051954,1.62427,14.4277,9.93245,6.67389,72.4862
lfw-deepfunneled/lfw-deepfunneled/Li_Peng/Li_Peng_0009.jpg,1,0.803169,0.056689,0.9197,12.31,10.1083,5.09497,29.2928
lfw-deepfunneled/lfw-deepfunneled/Mark_Philippoussis/Mark_Philippoussis_0008.jpg,1,1.49171,0.055181,1.16286,8.41806,7.39868,53.3747,71.9012
lfw-deepfunneled/lfw-deepfunneled/Ann_Veneman/Ann_Veneman_0004.jpg,1,1.55505,0.05269,1.03497,12.0782,6.21585,41.9842,62.921
lfw-deepfunneled/lfw-deepfunneled/Hosni_Mubarak/Hosni_Mubarak_0004.jpg,1,1.49317,0.054815,1.43104,15.0869,6.57082,51.435,76.0718
lfw-deepfunneled/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0026.jpg,1,16.2402,0.048852,1.08994,9.98996,10.0998,42.0424,79.5112
lfw-deepfunneled/lfw-deepfunneled/Jennifer_Aniston/Jennifer_Aniston_0013.jpg,2,41.5117,0.047339,1.90085,11.5636,28.2182,50.973,134.215
lfw-deepfunneled/lfw-deepfunneled/Jason_Kidd/Jason_Kidd_0010.jpg,1,18.0184,0.05439,1.05396,8.61166,10.0731,8.22423,46.0357
lfw-deepfunneled/lfw-deepfunneled/Jean-Marc_de_La_Sabliere/Jean-Marc_de_La_Sabliere_0001.jpg,1,3.10191,0.052507,1.28185,12.6069,10.0841,72.8736,100.001
lfw-deepfunneled/lfw-deepfunneled/Patricia_Wartusch/Patricia_Wartusch_0001.jpg,1,1.83005,0.057959,1.13439,15.4869,10.034,26.0412,54.5845
lfw-deepfunneled/lfw-deepfunneled/Spike_Jonze/Spike_Jonze_0001.jpg,1,2.51198,0.053977,1.11642,14.1964,8.17534,32.6298,58.6839
lfw-deepfunneled/lfw-deepfunneled/Juan_Pablo_Montoya/Juan_Pablo_Montoya_0005.jpg,0,1.83611,0.042874,3.44557,13.0007,0.022579,29.1358,47.4836
lfw-deepfunneled/lfw-deepfunneled/Marco_Antonio_Barrera/Marco_Antonio_Barrera_0003.jpg,1,1.72608,0.053287,1.18705,16.4053,10.3465,71.9048,101.623
lfw-deepfunneled/lfw-deepfunneled/Jacques_Chirac/Jacques_Chirac_0015.jpg,1,5.6401,0.061939,1.21474,9.88522,9.95117,8.53596,35.2891
